Time of Data Collect,Kelly Position,Torque at rotary,RPM at rotary,HKLD,SPP,,PVT,SPM1,SPM2,SPM3,Trip Tank,RPM
28/3/2026 12:50,16.78000069,7117,61,113.9000015,27390,28/3/2026 12:50,63.25999832,0,0,85,5.050000191,61
28/3/2026 12:50,16.78000069,5332,61,113.6999969,26972,28/3/2026 12:50,63.22999954,0,0,85,5.046999931,61
28/3/2026 12:50,16.78000069,3524,61,113.9000015,27310,28/3/2026 12:50,63.22999954,0,0,85,5.041999817,61
28/3/2026 12:50,16.78000069,6259,61,113.8000031,26972,28/3/2026 12:50,63.18000031,0,0,85,5.039000034,61
28/3/2026 12:50,16.78000069,3703,61,113.9000015,26833,28/3/2026 12:50,63.15000153,0,0,85,5.037000179,61
28/3/2026 12:50,16.78000069,5820,61,113.8000031,26933,28/3/2026 12:50,63.18000031,0,0,85,5.038000107,61
28/3/2026 12:51,16.78000069,5997,61,113.6999969,26794,28/3/2026 12:51,63.18000031,0,0,85,5.044000149,61
28/3/2026 12:51,16.78000069,3734,61,113.8000031,27151,28/3/2026 12:51,63.18999863,0,0,85,5.050000191,61
28/3/2026 12:51,16.78000069,6843,61,113.8000031,26953,28/3/2026 12:51,63.20999908,0,0,85,5.053999901,61
28/3/2026 12:51,16.78000069,3086,61,113.8000031,27171,28/3/2026 12:51,63.22999954,0,0,85,5.05700016,61
28/3/2026 12:51,16.76000023,5343,61,113.9000015,27191,28/3/2026 12:51,63.18999863,0,0,85,5.059999943,61
28/3/2026 12:51,16.78000069,8416,61,113.9000015,27887,28/3/2026 12:51,63.18000031,0,0,85,5.061999798,61
28/3/2026 12:51,16.78000069,4358,61,114,27549,28/3/2026 12:51,63.18000031,0,0,85,5.061999798,61
28/3/2026 12:51,16.78000069,5323,61,113.9000015,27072,28/3/2026 12:51,63.18000031,0,0,85,5.05700016,61
28/3/2026 12:51,16.78000069,7257,61,113.8000031,27350,28/3/2026 12:51,63.13999939,0,0,85,5.053999901,61
28/3/2026 12:51,16.78000069,2456,61,113.9000015,26893,28/3/2026 12:51,63.15000153,0,0,85,5.050000191,61
28/3/2026 12:51,16.78000069,5360,61,113.9000015,26873,28/3/2026 12:51,63.13999939,0,0,85,5.047999859,61
28/3/2026 12:51,16.76000023,7093,61,113.8000031,27251,28/3/2026 12:51,63.13000107,0,0,85,5.046999931,61
28/3/2026 12:52,16.78000069,2737,61,113.9000015,26933,28/3/2026 12:52,63.13999939,0,0,85,5.046000004,61
28/3/2026 12:52,16.78000069,6725,61,113.9000015,27589,28/3/2026 12:52,63.15000153,0,0,85,5.044000149,61
28/3/2026 12:52,16.76000023,7197,61,113.6999969,27827,28/3/2026 12:52,63.20999908,0,0,85,5.014999866,61
28/3/2026 12:52,16.78000069,2587,61,114,27370,28/3/2026 12:52,63.27000046,0,0,85,4.989999771,61
28/3/2026 12:52,16.78000069,6365,65,114,27589,28/3/2026 12:52,63.22000122,0,0,85,4.973999977,65
28/3/2026 12:52,16.78000069,4594,61,114.0999985,27151,28/3/2026 12:52,63.22000122,0,0,85,4.986999989,61
28/3/2026 12:52,16.76000023,4058,40,114.0999985,27390,28/3/2026 12:52,63.24000168,0,0,85,5.044000149,40
28/3/2026 12:52,16.78000069,6187,29,114,27231,28/3/2026 12:52,63.31000137,0,0,85,5.097000122,29
28/3/2026 12:52,16.78000069,7437,22,114,27469,28/3/2026 12:52,63.31999969,0,0,85,5.130000114,22
28/3/2026 12:52,16.78000069,7502,64,114,27807,28/3/2026 12:52,63.24000168,0,0,85,5.157000065,64
28/3/2026 12:52,16.78000069,3846,65,114.0999985,27370,28/3/2026 12:52,63.29000092,0,0,85,5.18200016,65
28/3/2026 12:52,16.78000069,7202,65,114,27589,28/3/2026 12:52,63.43000031,0,0,85,5.188000202,65
28/3/2026 12:53,16.76000023,4527,65,114.0999985,26893,28/3/2026 12:53,63.36000061,0,0,85,5.178999901,65
28/3/2026 12:53,16.78000069,5664,61,114,27390,28/3/2026 12:53,63.31000137,0,0,85,5.152999878,61
28/3/2026 12:53,16.78000069,5718,60,114,27708,28/3/2026 12:53,63.24000168,0,0,85,5.124000072,60
28/3/2026 12:53,16.78000069,2635,60,114.0999985,27191,28/3/2026 12:53,63.25,0,0,85,5.078000069,60
28/3/2026 12:53,16.78000069,6155,60,114,27390,28/3/2026 12:53,63.27000046,0,0,85,5.053999901,60
28/3/2026 12:53,16.76000023,5074,60,114,26575,28/3/2026 12:53,63.27000046,0,0,85,5.032000065,60
28/3/2026 12:53,16.78000069,3524,60,114.0999985,26953,28/3/2026 12:53,63.24000168,0,0,85,5.019000053,60
28/3/2026 12:53,16.78000069,7205,60,114.0999985,26893,28/3/2026 12:53,63.22999954,0,0,85,5.013000011,60
28/3/2026 12:53,16.78000069,4498,60,114.0999985,26535,28/3/2026 12:53,63.25,0,0,85,5.008999825,60
28/3/2026 12:53,16.76000023,6004,60,114.0999985,26913,28/3/2026 12:53,63.27000046,0,0,85,5.006000042,60
28/3/2026 12:53,16.75,6206,60,114,26734,28/3/2026 12:53,63.24000168,0,0,85,5.002999783,60
28/3/2026 12:53,16.76000023,3133,60,113.9000015,27052,28/3/2026 12:53,63.24000168,0,0,85,4.993000031,60
28/3/2026 12:54,16.76000023,6293,60,114,27251,28/3/2026 12:54,63.24000168,0,0,85,4.987999916,60
28/3/2026 12:54,16.76000023,2810,60,114,26217,28/3/2026 12:54,63.24000168,0,0,85,4.984000206,60
28/3/2026 12:54,16.76000023,4803,60,114,26018,28/3/2026 12:54,63.25,0,0,85,4.980999947,60
28/3/2026 12:54,16.76000023,6883,60,114.1999969,26177,28/3/2026 12:54,63.27000046,0,0,85,4.981999874,60
28/3/2026 12:54,16.75,3607,60,114.0999985,26555,28/3/2026 12:54,63.27000046,0,0,85,4.984000206,60
28/3/2026 12:54,16.75,6835,60,114,26615,28/3/2026 12:54,63.25,0,0,85,4.984000206,60
28/3/2026 12:54,16.73999977,4658,60,113.9000015,26336,28/3/2026 12:54,63.34000015,0,0,85,4.985000134,60
28/3/2026 12:54,16.73999977,4941,60,114,26972,28/3/2026 12:54,63.27000046,0,0,85,4.981999874,60
28/3/2026 12:54,16.73999977,7381,60,114,26794,28/3/2026 12:54,63.29000092,0,0,85,4.980000019,60
28/3/2026 12:54,16.73999977,2908,60,114.0999985,27092,28/3/2026 12:54,63.27000046,0,0,85,4.979000092,60
28/3/2026 12:54,16.71999931,5195,60,114.0999985,27131,28/3/2026 12:54,63.25,0,0,85,4.980000019,60
28/3/2026 12:54,16.72999954,4637,60,113.8000031,27032,28/3/2026 12:54,63.31999969,0,0,85,4.981999874,60
28/3/2026 12:55,16.72999954,3374,60,113.9000015,27191,28/3/2026 12:55,63.31999969,0,0,85,4.982999802,60
28/3/2026 12:55,16.71999931,6737,60,113.8000031,26953,28/3/2026 12:55,63.25999832,0,0,85,4.986999989,60
28/3/2026 12:55,16.72999954,4343,60,113.6999969,26933,28/3/2026 12:55,63.24000168,0,0,85,4.991000175,60
28/3/2026 12:55,16.72999954,5762,60,113.5999985,26634,28/3/2026 12:55,63.31999969,0,0,85,4.994999886,60
28/3/2026 12:55,16.72999954,8104,60,113.5999985,26813,28/3/2026 12:55,63.31000137,0,0,85,4.992000103,60
28/3/2026 12:55,16.72999954,6127,60,113.5999985,26972,28/3/2026 12:55,63.24000168,0,0,85,4.986999989,60
28/3/2026 12:55,16.72999954,3975,60,113.6999969,26873,28/3/2026 12:55,63.24000168,0,0,85,4.977000237,60
28/3/2026 12:55,16.72999954,6950,60,113.6999969,27430,28/3/2026 12:55,63.27999878,0,0,85,4.968999863,60
28/3/2026 12:55,16.72999954,4232,60,113.6999969,27131,28/3/2026 12:55,63.27999878,0,0,85,4.938000202,60
28/3/2026 12:55,16.71999931,4582,60,113.8000031,27211,28/3/2026 12:55,63.27999878,0,0,85,4.907000065,60
28/3/2026 12:55,16.72999954,6698,60,113.5999985,27410,28/3/2026 12:55,63.25,0,0,85,4.867000103,60
28/3/2026 12:55,16.71999931,2969,60,113.6999969,26992,28/3/2026 12:55,63.27999878,0,0,85,4.84499979,60
28/3/2026 12:56,16.71999931,5268,60,113.9000015,27231,28/3/2026 12:56,63.27999878,0,0,85,4.828000069,60
28/3/2026 12:56,16.72999954,6782,61,113.6999969,27529,28/3/2026 12:56,63.29000092,0,0,85,4.820000172,61
28/3/2026 12:56,16.71999931,4201,60,113.8000031,26853,28/3/2026 12:56,63.27000046,0,0,85,4.806000233,60
28/3/2026 12:56,16.72999954,6965,60,113.6999969,26933,28/3/2026 12:56,63.25999832,0,0,85,4.793000221,60
28/3/2026 12:56,16.71999931,7745,61,113.8000031,27410,28/3/2026 12:56,63.27999878,0,0,85,4.787000179,61
28/3/2026 12:56,16.71999931,2399,60,114,27628,28/3/2026 12:56,63.27000046,0,0,85,4.788000107,60
28/3/2026 12:56,16.71999931,5452,60,113.8000031,27171,28/3/2026 12:56,63.31000137,0,0,85,4.789999962,60
28/3/2026 12:56,16.71999931,5146,60,113.5,27112,28/3/2026 12:56,63.29000092,0,0,85,4.790999889,60
28/3/2026 12:56,16.71999931,3667,60,113.6999969,27251,28/3/2026 12:56,63.31999969,0,0,85,4.791999817,60
28/3/2026 12:56,16.72999954,7106,60,113.5999985,27231,28/3/2026 12:56,63.29000092,0,0,85,4.793000221,60
28/3/2026 12:56,16.71999931,4596,60,113.8000031,27350,28/3/2026 12:56,63.27999878,0,0,85,4.796000004,60
28/3/2026 12:56,16.72999954,5463,60,114,26933,28/3/2026 12:56,63.27000046,0,0,85,4.798999786,60
28/3/2026 12:57,16.72999954,6135,60,113.6999969,27310,28/3/2026 12:57,63.27999878,0,0,85,4.801000118,60
28/3/2026 12:57,16.72999954,3285,60,114,26933,28/3/2026 12:57,63.27999878,0,0,85,4.802000046,60
28/3/2026 12:57,16.72999954,6505,60,113.9000015,26873,28/3/2026 12:57,63.31999969,0,0,85,4.803999901,60
28/3/2026 12:57,16.70999908,4895,60,114,26774,28/3/2026 12:57,63.27000046,0,0,85,4.809000015,60
28/3/2026 12:57,16.70000076,4069,60,114.0999985,26714,28/3/2026 12:57,63.20999908,0,0,85,4.815999985,60
28/3/2026 12:57,16.70000076,5837,60,113.9000015,27847,28/3/2026 12:57,63.22999954,0,0,85,4.822999954,60
28/3/2026 12:57,16.70999908,2958,60,114,27191,28/3/2026 12:57,63.22999954,0,0,85,4.827000141,60
28/3/2026 12:57,16.70999908,6312,60,114,27390,28/3/2026 12:57,63.29000092,0,0,85,4.829999924,60
28/3/2026 12:57,16.70999908,6273,60,114.0999985,27310,28/3/2026 12:57,63.29000092,0,0,85,4.831999779,60
28/3/2026 12:57,16.68000031,4613,60,114.0999985,26873,28/3/2026 12:57,63.29999924,0,0,85,4.835999966,60
28/3/2026 12:57,16.70000076,7064,60,114.0999985,27191,28/3/2026 12:57,63.24000168,0,0,85,4.860000134,60
28/3/2026 12:57,16.68000031,2871,60,114,26714,28/3/2026 12:57,63.22999954,0,0,85,4.901000023,60
28/3/2026 12:58,16.70000076,4826,60,114,26794,28/3/2026 12:58,63.24000168,0,0,85,4.928999901,60
28/3/2026 12:58,16.68000031,6936,60,113.9000015,27032,28/3/2026 12:58,63.29999924,0,0,85,4.946000099,60
28/3/2026 12:58,16.70000076,3231,60,114.1999969,26674,28/3/2026 12:58,63.31999969,0,0,85,4.955999851,60
28/3/2026 12:58,16.70000076,5472,60,114,27151,28/3/2026 12:58,63.27000046,0,0,85,4.96600008,60
28/3/2026 12:58,16.70000076,6061,61,113.9000015,27052,28/3/2026 12:58,63.24000168,0,0,85,4.96600008,61
28/3/2026 12:58,16.70000076,3339,60,114.0999985,27271,28/3/2026 12:58,63.27999878,0,0,85,4.965000153,60
28/3/2026 12:58,16.70000076,6473,60,114.1999969,27211,28/3/2026 12:58,63.27999878,0,0,85,4.965000153,60
28/3/2026 12:58,16.68000031,8099,60,113.8000031,27986,28/3/2026 12:58,63.29000092,0,0,85,4.964000225,60
28/3/2026 12:58,16.67000008,2370,60,113.9000015,26992,28/3/2026 12:58,63.20000076,0,0,85,4.965000153,60
28/3/2026 12:58,16.67000008,5976,60,114,26873,28/3/2026 12:58,63.20000076,0,0,85,4.967999935,60
28/3/2026 12:58,16.67000008,6020,60,114,26953,28/3/2026 12:58,63.20000076,0,0,85,4.96999979,60
28/3/2026 12:58,16.67000008,2869,60,114,26774,28/3/2026 12:58,63.20000076,0,0,85,4.972000122,60
28/3/2026 12:59,16.67000008,6553,60,113.9000015,26813,28/3/2026 12:59,63.22999954,0,0,85,4.97300005,60
28/3/2026 12:59,16.65999985,5332,60,113.9000015,27171,28/3/2026 12:59,63.27000046,0,0,85,4.97300005,60
28/3/2026 12:59,16.67000008,3717,60,113.8000031,27171,28/3/2026 12:59,63.24000168,0,0,85,4.973999977,60
28/3/2026 12:59,16.65999985,6231,60,113.5999985,27390,28/3/2026 12:59,63.22999954,0,0,85,4.974999905,60
28/3/2026 12:59,16.67000008,3278,60,113.6999969,27012,28/3/2026 12:59,63.24000168,0,0,85,4.978000164,60
28/3/2026 12:59,16.67000008,6231,60,113.6999969,27112,28/3/2026 12:59,63.22999954,0,0,85,4.980000019,60
28/3/2026 12:59,16.67000008,5976,60,113.6999969,27390,28/3/2026 12:59,63.25999832,0,0,85,4.981999874,60
28/3/2026 12:59,16.65999985,4142,60,113.9000015,26634,28/3/2026 12:59,63.20000076,0,0,85,5.031000137,60
28/3/2026 12:59,16.67000008,6783,60,113.6999969,27171,28/3/2026 12:59,63.20999908,0,0,85,5.089000225,60
28/3/2026 12:59,16.67000008,5212,60,113.5999985,27112,28/3/2026 12:59,63.22999954,0,0,85,5.116000175,60
28/3/2026 12:59,16.67000008,3248,60,113.9000015,27032,28/3/2026 12:59,63.22999954,0,0,85,5.130000114,60
28/3/2026 12:59,16.65999985,6647,60,113.6999969,27290,28/3/2026 12:59,63.20000076,0,0,85,5.140999794,60
28/3/2026 13:00,16.64999962,6464,60,113.4000015,28086,28/3/2026 13:00,63.18999863,0,0,85,5.143000126,60
28/3/2026 13:00,16.63999939,3576,60,113.6999969,27708,28/3/2026 13:00,63.24000168,0,0,85,5.144000053,60
28/3/2026 13:00,16.64999962,6694,60,113.8000031,27469,28/3/2026 13:00,63.18999863,0,0,85,5.142000198,60
28/3/2026 13:00,16.64999962,6598,60,113.8000031,27509,28/3/2026 13:00,63.15999985,0,0,85,5.133999825,60
28/3/2026 13:00,16.65999985,3634,60,113.8000031,27549,28/3/2026 13:00,63.22000122,0,0,85,5.104000092,60
28/3/2026 13:00,16.64999962,6419,60,113.8000031,26972,28/3/2026 13:00,63.20000076,0,0,85,5.046000004,60
28/3/2026 13:00,16.65999985,6560,60,113.8000031,27310,28/3/2026 13:00,63.22999954,0,0,85,5.004000187,60
28/3/2026 13:00,16.64999962,3175,60,114.0999985,26794,28/3/2026 13:00,63.20000076,0,0,85,4.973999977,60
28/3/2026 13:00,16.65999985,5679,60,114.1999969,26813,28/3/2026 13:00,63.09000015,0,0,85,4.945000172,60
28/3/2026 13:00,16.64999962,5212,60,114.0999985,26754,28/3/2026 13:00,62.93000031,0,0,85,4.93200016,60
28/3/2026 13:00,16.65999985,4449,60,114.0999985,26575,28/3/2026 13:00,62.86999893,0,0,85,4.921000004,60
28/3/2026 13:00,16.64999962,7462,60,114.0999985,27032,28/3/2026 13:00,62.84000015,0,0,85,4.915999889,60
28/3/2026 13:01,16.64999962,6429,60,114,27231,28/3/2026 13:01,62.79000092,0,0,85,4.916999817,60
28/3/2026 13:01,16.64999962,4805,60,114.0999985,27231,28/3/2026 13:01,62.84000015,0,0,85,4.916999817,60
28/3/2026 13:01,16.65999985,6849,60,114,27370,28/3/2026 13:01,62.84000015,0,0,85,4.918000221,60
28/3/2026 13:01,16.63999939,7651,60,114,27310,28/3/2026 13:01,62.83000183,0,0,85,4.918000221,60
28/3/2026 13:01,16.63999939,7618,60,113.8000031,27748,28/3/2026 13:01,62.79999924,0,0,85,4.919000149,60
28/3/2026 13:01,16.63999939,3349,60,113.9000015,27092,28/3/2026 13:01,62.79999924,0,0,85,4.919000149,60
28/3/2026 13:01,16.63999939,5937,60,113.9000015,27072,28/3/2026 13:01,62.81999969,0,0,85,4.922999859,60
28/3/2026 13:01,16.63999939,5297,60,113.9000015,26615,28/3/2026 13:01,62.81000137,0,0,85,4.925000191,60
28/3/2026 13:01,16.62999916,4821,60,114,26754,28/3/2026 13:01,62.79000092,0,0,85,4.923999786,60
28/3/2026 13:01,16.63999939,7629,60,113.9000015,27290,28/3/2026 13:01,62.86000061,0,0,85,4.922999859,60
28/3/2026 13:01,16.62999916,6864,60,113.8000031,27171,28/3/2026 13:01,62.86999893,0,0,85,4.925000191,60
28/3/2026 13:01,16.62999916,4455,60,113.8000031,27310,28/3/2026 13:01,62.83000183,0,0,85,4.928999901,60
28/3/2026 13:02,16.62000084,6731,60,113.9000015,27251,28/3/2026 13:02,62.81999969,0,0,85,4.93200016,60
28/3/2026 13:02,16.62999916,4551,60,114.0999985,27052,28/3/2026 13:02,62.81999969,0,0,85,4.934999943,60
28/3/2026 13:02,16.62999916,5113,60,113.6999969,27330,28/3/2026 13:02,62.84000015,0,0,85,4.936999798,60
28/3/2026 13:02,16.62999916,5954,60,113.8000031,26754,28/3/2026 13:02,62.79000092,0,0,85,4.938000202,60
28/3/2026 13:02,16.63999939,3855,60,113.6999969,27032,28/3/2026 13:02,62.77000046,0,0,85,4.93900013,60
28/3/2026 13:02,16.62999916,6600,60,113.8000031,26654,28/3/2026 13:02,62.88999939,0,0,85,4.940000057,60
28/3/2026 13:02,16.61000061,6961,60,113.8000031,27390,28/3/2026 13:02,62.88999939,0,0,85,4.940000057,60
28/3/2026 13:02,16.62000084,4509,60,114.0999985,27131,28/3/2026 13:02,62.84999847,0,0,85,4.940000057,60
28/3/2026 13:02,16.62000084,7445,60,113.8000031,27430,28/3/2026 13:02,62.84999847,0,0,85,4.940999985,60
28/3/2026 13:02,16.62000084,8006,60,113.5999985,28225,28/3/2026 13:02,62.81999969,0,0,85,4.940999985,60
28/3/2026 13:02,16.62000084,3602,60,113.5999985,27807,28/3/2026 13:02,62.84000015,0,0,85,4.940999985,60
28/3/2026 13:02,16.61000061,6212,60,113.6999969,27449,28/3/2026 13:02,62.81999969,0,0,85,4.940999985,60
28/3/2026 13:03,16.62000084,6197,60,113.5999985,27708,28/3/2026 13:03,62.81999969,0,0,85,4.938000202,60
28/3/2026 13:03,16.59000015,3707,60,113.5999985,27052,28/3/2026 13:03,62.86999893,0,0,85,4.936999798,60
28/3/2026 13:03,16.59000015,6204,60,113.5,27290,28/3/2026 13:03,62.84000015,0,0,85,4.934999943,60
28/3/2026 13:03,16.59000015,6928,60,113.8000031,26813,28/3/2026 13:03,62.81999969,0,0,85,4.933000088,60
28/3/2026 13:03,16.61000061,4345,60,113.6999969,26953,28/3/2026 13:03,62.79999924,0,0,85,4.93200016,60
28/3/2026 13:03,16.57999992,7049,60,113.5999985,26873,28/3/2026 13:03,62.81000137,0,0,85,4.934000015,60
28/3/2026 13:03,16.57999992,6993,60,113.4000015,27469,28/3/2026 13:03,62.81000137,0,0,85,4.93599987,60
28/3/2026 13:03,16.59000015,3679,60,113.6999969,27271,28/3/2026 13:03,62.84000015,0,0,85,4.936999798,60
28/3/2026 13:03,16.59000015,6569,60,113.5,27052,28/3/2026 13:03,62.84999847,0,0,85,4.93599987,60
28/3/2026 13:03,16.59000015,5705,60,113.5,27191,28/3/2026 13:03,62.77000046,0,0,85,4.93599987,60
28/3/2026 13:03,16.59000015,5203,60,113.4000015,27469,28/3/2026 13:03,62.79999924,0,0,85,4.938000202,60
28/3/2026 13:03,16.59000015,7294,60,113.4000015,27529,28/3/2026 13:03,62.75999832,0,0,85,4.938000202,60
28/3/2026 13:04,16.59000015,4176,60,113.5,27589,28/3/2026 13:04,62.79000092,0,0,85,4.93900013,60
28/3/2026 13:04,16.61000061,5822,60,113.4000015,27032,28/3/2026 13:04,62.81999969,0,0,85,4.938000202,60
28/3/2026 13:04,16.59000015,6381,60,113.4000015,27469,28/3/2026 13:04,62.77000046,0,0,85,4.933000088,60
28/3/2026 13:04,16.61000061,4034,60,113.4000015,27032,28/3/2026 13:04,62.77999878,0,0,85,4.927999973,60
28/3/2026 13:04,16.57999992,6857,60,113.4000015,26833,28/3/2026 13:04,62.77000046,0,0,85,4.920000076,60
28/3/2026 13:04,16.59000015,6134,60,113.1999969,27330,28/3/2026 13:04,62.77999878,0,0,85,4.914999962,60
28/3/2026 13:04,16.59000015,3545,60,113.5,27072,28/3/2026 13:04,62.79999924,0,0,85,4.914999962,60
28/3/2026 13:04,16.57999992,6308,60,113.6999969,27290,28/3/2026 13:04,62.83000183,0,0,85,4.915999889,60
28/3/2026 13:04,16.57999992,4743,60,113.8000031,26992,28/3/2026 13:04,62.84999847,0,0,85,4.914000034,60
28/3/2026 13:04,16.61000061,5298,60,113.6999969,27112,28/3/2026 13:04,62.81000137,0,0,85,4.907999992,60
28/3/2026 13:04,16.57999992,7154,60,113.8000031,27171,28/3/2026 13:04,62.81999969,0,0,85,4.907999992,60
28/3/2026 13:04,16.59000015,7847,60,113.9000015,27211,28/3/2026 13:04,62.84000015,0,0,85,4.907000065,60
28/3/2026 13:05,16.59000015,8223,60,113.8000031,27469,28/3/2026 13:05,62.84999847,0,0,85,4.907000065,60
28/3/2026 13:05,16.59000015,8432,60,113.6999969,27549,28/3/2026 13:05,62.84999847,0,0,85,4.907000065,60
28/3/2026 13:05,16.59000015,8378,60,113.5,28225,28/3/2026 13:05,62.84000015,0,0,85,4.907000065,60
28/3/2026 13:05,16.57999992,8448,60,113.4000015,28165,28/3/2026 13:05,62.84000015,0,0,85,4.907000065,60
28/3/2026 13:05,16.59000015,8147,60,113.3000031,28046,28/3/2026 13:05,62.81000137,0,0,85,4.907000065,60
28/3/2026 13:05,16.59000015,8099,60,113.1999969,28463,28/3/2026 13:05,62.84000015,0,0,85,4.907000065,60
28/3/2026 13:05,16.59000015,8085,60,113.1999969,28384,28/3/2026 13:05,62.84000015,0,0,85,4.906000137,60
28/3/2026 13:05,16.59000015,7858,60,113.0999985,28662,28/3/2026 13:05,62.84000015,0,0,85,4.901000023,60
28/3/2026 13:05,16.57999992,8147,60,113.3000031,28543,28/3/2026 13:05,62.84000015,0,0,85,4.899000168,60
28/3/2026 13:05,16.59000015,8113,60,113.1999969,28443,28/3/2026 13:05,62.84999847,0,0,85,4.901000023,60
28/3/2026 13:05,16.59000015,8427,60,113.0999985,28563,28/3/2026 13:05,62.84999847,0,0,85,4.902999878,60
28/3/2026 13:05,16.59000015,8147,54,113.1999969,26098,28/3/2026 13:05,62.79999924,0,0,83,4.903999805,54
28/3/2026 13:06,16.97999954,6123,0,115.0999985,23474,28/3/2026 13:06,62.86999893,0,0,75,4.90500021,0
28/3/2026 13:06,17.48999977,5676,6,119,20611,28/3/2026 13:06,62.81000137,0,0,70,4.907000065,6
28/3/2026 13:06,17.79000092,6065,6,124.1999969,19677,28/3/2026 13:06,62.81999969,0,0,66,4.90899992,6
28/3/2026 13:06,18.30999947,6366,0,124.6999969,17767,28/3/2026 13:06,62.75999832,0,0,63,4.918000221,0
28/3/2026 13:06,18.67000008,12,0,127.5999985,16583,28/3/2026 13:06,62.79000092,0,0,60,4.926000118,0
28/3/2026 13:06,19.14999962,0,0,128.5,15437,28/3/2026 13:06,62.97000122,0,0,58,4.931000233,0
28/3/2026 13:06,19.64999962,0,0,128.6000061,14711,28/3/2026 13:06,62.95000076,0,0,58,4.936999798,0
28/3/2026 13:06,19.95000076,0,0,129.3999939,14272,28/3/2026 13:06,62.97000122,0,0,57,4.943999767,0
28/3/2026 13:06,20.29000092,0,0,129.1999969,14000,28/3/2026 13:06,62.95999908,0,0,56,4.949999809,0
28/3/2026 13:06,20.79000092,0,0,129.3000031,13759,28/3/2026 13:06,62.97000122,0,0,56,4.953999996,0
28/3/2026 13:06,21.12000084,0,0,129,13478,28/3/2026 13:06,63.08000183,0,0,56,4.961999893,0
28/3/2026 13:06,21.54999924,171,0,129.1000061,13337,28/3/2026 13:06,63.06000137,0,0,56,4.980999947,0
28/3/2026 13:07,21.30999947,0,0,127.6999969,13337,28/3/2026 13:07,63.04999924,0,0,55,5.000999928,0
28/3/2026 13:07,20.86000061,0,0,122.6999969,13357,28/3/2026 13:07,63.06000137,0,0,55,5.011000156,0
28/3/2026 13:07,20.55999947,0,0,121,13297,28/3/2026 13:07,63.06000137,0,0,55,5.017000198,0
28/3/2026 13:07,20.35000038,984,27,121,13176,28/3/2026 13:07,63.09999847,0,0,55,4.986000061,27
28/3/2026 13:07,20.35000038,3200,29,122.8000031,13156,28/3/2026 13:07,63.13000107,0,0,55,4.945000172,29
28/3/2026 13:07,20.04000092,2965,29,124.0999985,13096,28/3/2026 13:07,63.15999985,0,0,55,4.923999786,29
28/3/2026 13:07,19.75,2997,29,124.0999985,13116,28/3/2026 13:07,63.15999985,0,0,55,4.906000137,29
28/3/2026 13:07,19.54000092,3401,28,124.0999985,13056,28/3/2026 13:07,63.31000137,0,0,55,4.894000053,28
28/3/2026 13:07,19.55999947,3584,29,125.0999985,13980,28/3/2026 13:07,63.29000092,0,0,57,4.890999794,29
28/3/2026 13:07,19.54000092,3392,28,125.1999969,14807,28/3/2026 13:07,63.22999954,0,0,59,4.907999992,28
28/3/2026 13:07,19.54000092,3503,28,125.1999969,15609,28/3/2026 13:07,63.22999954,0,0,61,4.926000118,28
28/3/2026 13:07,19.54000092,3212,29,125.1999969,17213,28/3/2026 13:07,63.25999832,0,0,65,4.941999912,29
28/3/2026 13:08,19.38999939,2727,29,125.3000031,17863,28/3/2026 13:08,63.25999832,0,0,68,4.952000141,29
28/3/2026 13:08,19.31999969,3094,29,124.9000015,18684,28/3/2026 13:08,63.27000046,0,0,70,4.959000111,29
28/3/2026 13:08,19.31999969,3480,29,124.5999985,19124,28/3/2026 13:08,63.36000061,0,0,72,4.968999863,29
28/3/2026 13:08,19.29000092,3190,29,123.9000015,19598,28/3/2026 13:08,63.29999924,0,0,73,4.97300005,29
28/3/2026 13:08,19.28000069,3673,29,124.5,20731,28/3/2026 13:08,63.31999969,0,0,75,4.977000237,29
28/3/2026 13:08,19.29000092,3655,28,124.5,22102,28/3/2026 13:08,63.31999969,0,0,78,4.980000019,28
28/3/2026 13:08,19.17000008,3485,29,124.1999969,22619,28/3/2026 13:08,63.29999924,0,0,80,4.981999874,29
28/3/2026 13:08,18.84000015,2965,28,123.8000031,23474,28/3/2026 13:08,63.27000046,0,0,81,4.982999802,28
28/3/2026 13:08,18.68000031,3278,28,124.5999985,23653,28/3/2026 13:08,63.24000168,0,0,82,4.981999874,28
28/3/2026 13:08,18.40999985,2786,28,123,23991,28/3/2026 13:08,63.25999832,0,0,83,4.980000019,28
28/3/2026 13:08,18.19000053,2977,29,123.8000031,24388,28/3/2026 13:08,63.27000046,0,0,84,4.978000164,29
28/3/2026 13:08,17.97999954,2947,29,123.1999969,24587,28/3/2026 13:08,63.24000168,0,0,84,4.977000237,29
28/3/2026 13:09,17.79999924,2878,29,124.4000015,24686,28/3/2026 13:09,63.22999954,0,0,84,4.977000237,29
28/3/2026 13:09,17.79999924,3222,29,123.9000015,24627,28/3/2026 13:09,63.22999954,0,0,84,4.975999832,29
28/3/2026 13:09,17.79999924,3575,29,123.5,24925,28/3/2026 13:09,63.20000076,0,0,85,4.975999832,29
28/3/2026 13:09,17.79999924,3381,29,123.5,24806,28/3/2026 13:09,63.22999954,0,0,85,4.975999832,29
28/3/2026 13:09,17.79000092,3257,28,123.8000031,25004,28/3/2026 13:09,63.27000046,0,0,85,4.974999905,28
28/3/2026 13:09,17.77000046,3387,28,124.0999985,25024,28/3/2026 13:09,63.25999832,0,0,85,4.974999905,28
